0 13706817  0001007  0000219  0016403  0000000  0000000  0000000
0 13706817  0000999  0000206  0016428  0000000  0000000  0000000
0 13706817  0000977  0000169  0016518  0000000  0000000  0000000
0 13706818  0001037  0000185  0016568  0000000  0000000  0000000
0 13706818  0001018  0000194  0016506  0000000  0000000  0000000
0 13706818  0000982  0000149  0016465  0000000  0000000  0000000
0 13706818  0000973  0000152  0016642  0000000  0000000  0000000
0 13706819  0000967  0000204  0016560  0000000  0000000  0000000
0 13706819  0000979  0000254  0016522  0000000  0000000  0000000
0 13706819  0001016  0000221  0016548  0000000  0000000  0000000
0 13706819  0001054  0000169  0016560  0000000  0000000  0000000
0 13706820  0000997  0000209  0016517  0000000  0000000  0000000
0 13706820  0000892  0000198  0016572  0000000  0000000  0000000
0 13706820  0001017  0000195  0016599  0000000  0000000  0000000
0 13706820  0001039  0000199  0016591  0000000  0000000  0000000
0 13706821  0000983  0000160  0016634  0000000  0000000  0000000
0 13706821  0001003  0000180  0016531  0000000  0000000  0000000
0 13706821  0000972  0000213  0016459  0000000  0000000  0000000
0 13706821  0001048  0000229  0016552  0000000  0000000  0000000
0 13706822  0001026  0000195  0016571  0000000  0000000  0000000
0 13706822  0001040  0000235  0016448  0000000  0000000  0000000
0 13706822  0000994  0000218  0016435  0000000  0000000  0000000
0 13706822  0000990  0000212  0016517  0000000  0000000  0000000
0 13706823  0000967  0000199  0016571  0000000  0000000  0000000
0 13706823  0000999  0000194  0016467  0000000  0000000  0000000
0 13706823  0000981  0000226  0016531  0000000  0000000  0000000
0 13706823  0001021  0000147  0016591  0000000  0000000  0000000
0 13706824  0001082  0000197  0016525  0000000  0000000  0000000
0 13706824  0001054  0000182  0016545  0000000  0000000  0000000
0 13706824  0001024  0000192  0016454  0000000  0000000  0000000
0 13706824  0000961  0000186  0016481  0000000  0000000  0000000
0 13706825  0000960  0000180  0016547  0000000  0000000  0000000
0 13706825  0000997  0000164  0016644  0000000  0000000  0000000
0 13706825  0000977  0000204  0016500  0000000  0000000  0000000
0 13706825  0000994  0000190  0016530  0000000  0000000  0000000
0 13706826  0000955  0000253  0016487  0000000  0000000  0000000
0 13706826  0000964  0000206  0016432  0000000  0000000  0000000
0 13706826  0001051  0000148  0016608  0000000  0000000  0000000
0 13706826  0000982  0000202  0016587  0000000  0000000  0000000
0 13706827  0001027  0000218  0016599  0000000  0000000  0000000
0 13706827  0001003  0000220  0016537  0000000  0000000  0000000
0 13706827  0001031  0000159  0016495  0000000  0000000  0000000
0 13706827  0000955  0000195  0016536  0000000  0000000  0000000
0 13706828  0000946  0000227  0016555  0000000  0000000  0000000
0 13706828  0000956  0000253  0016521  0000000  0000000  0000000
0 13706828  0000952  0000242  0016405  0000000  0000000  0000000
0 13706828  0001048  0000242  0016583  0000000  0000000  0000000
0 13706829  0001073  0000212  0016501  0000000  0000000  0000000
0 13706829  0001103  0000262  0016484  0000000  0000000  0000000
0 13706829  0001020  0000250  0016561  0000000  0000000  0000000
0 13706829  0001016  0000183  0016491  0000000  0000000  0000000
0 13706830  0001034  0000207  0016455  0000000  0000000  0000000
0 13706830  0000968  0000257  0016526  0000000  0000000  0000000
0 13706830  0001018  0000205  0016504  0000000  0000000  0000000
0 13706830  0000999  0000216  0016520  0000000  0000000  0000000
0 13706831  0001008  0000252  0016559  0000000  0000000  0000000
0 13706831  0000965  0000177  0016563  0000000  0000000  0000000
0 13706831  0000965  0000200  0016586  0000000  0000000  0000000
0 13706831  0001029  0000173  0016529  0000000  0000000  0000000
0 13706832  0001037  0000226  0016496  0000000  0000000  0000000
0 13706832  0000992  0000257  0016534  0000000  0000000  0000000
0 13706832  0001060  0000179  0016531  0000000  0000000  0000000
0 13706832  0001056  0000199  0016394  0000000  0000000  0000000
0 13706833  0001003  0000183  0016607  0000000  0000000  0000000
0 13706833  0001000  0000135  0016605  0000000  0000000  0000000
0 13706833  0000999  0000223  0016561  0000000  0000000  0000000
0 13706833  0000940  0000207  0016531  0000000  0000000  0000000
0 13706834  0001000  0000214  0016503  0000000  0000000  0000000
0 13706834  0000989  0000190  0016524  0000000  0000000  0000000
0 13706834  0001002  0000156  0016584  0000000  0000000  0000000
0 13706834  0000986  0000178  0016498  0000000  0000000  0000000
0 13706835  0001001  0000235  0016530  0000000  0000000  0000000
0 13706835  0001000  0000202  0016552  0000000  0000000  0000000
0 13706835  0001001  0000179  0016629  0000000  0000000  0000000
0 13706835  0001048  0000190  0016483  0000000  0000000  0000000
0 13706836  0000990  0000229  0016509  0000000  0000000  0000000
0 13706836  0001003  0000228  0016622  0000000  0000000  0000000
0 13706836  0000964  0000188  0016556  0000000  0000000  0000000
0 13706836  0001026  0000164  0016512  0000000  0000000  0000000
0 13706837  0001047  0000176  0016573  0000000  0000000  0000000
0 13706837  0001050  0000213  0016496  0000000  0000000  0000000
0 13706837  0001004  0000253  0016573  0000000  0000000  0000000
0 13706837  0000952  0000250  0016563  0000000  0000000  0000000
0 13706838  0001032  0000239  0016542  0000000  0000000  0000000
0 13706838  0001072  0000187  0016578  0000000  0000000  0000000
0 13706838  0001090  0000165  0016582  0000000  0000000  0000000
0 13706838  0001048  0000183  0016547  0000000  0000000  0000000
0 13706839  0001019  0000175  0016426  0000000  0000000  0000000
0 13706839  0001075  0000209  0016519  0000000  0000000  0000000
0 13706839  0001025  0000216  0016628  0000000  0000000  0000000
0 13706839  0001033  0000210  0016556  0000000  0000000  0000000
0 13706840  0001012  0000149  0016469  0000000  0000000  0000000
0 13706840  0001039  0000156  0016603  0000000  0000000  0000000
0 13706840  0000945  0000208  0016539  0000000  0000000  0000000
0 13706840  0000943  0000211  0016516  0000000  0000000  0000000
0 13706841  0000988  0000245  0016539  0000000  0000000  0000000
0 13706841  0001024  0000249  0016606  0000000  0000000  0000000
0 13706841  0001036  0000249  0016480  0000000  0000000  0000000
0 13706841  0000961  0000190  0016491  0000000  0000000  0000000
0 13706842  0001081  0000151  0016497  0000000  0000000  0000000
0 13706842  0001092  0000173  0016662  0000000  0000000  0000000
0 13706842  0000984  0000263  0016592  0000000  0000000  0000000
0 13706842  0001021  0000223  0016535  0000000  0000000  0000000
0 13706843  0001053  0000215  0016637  0000000  0000000  0000000
0 13706843  0001052  0000206  0016668  0000000  0000000  0000000
0 13706843  0001033  0000235  0016590  0000000  0000000  0000000
0 13706843  0000997  0000239  0016507  0000000  0000000  0000000
0 13706844  0001030  0000242  0016456  0000000  0000000  0000000
0 13706844  0001034  0000120  0016527  0000000  0000000  0000000
0 13706844  0001052  0000133  0016537  0000000  0000000  0000000
0 13706844  0000979  0000271  0016513  0000000  0000000  0000000
0 13706845  0001005  0000222  0016530  0000000  0000000  0000000
0 13706845  0000969  0000216  0016421  0000000  0000000  0000000
0 13706845  0000989  0000163  0016483  0000000  0000000  0000000
0 13706845  0000961  0000177  0016534  0000000  0000000  0000000
0 13706846  0000967  0000248  0016588  0000000  0000000  0000000
0 13706846  0001025  0000228  0016555  0000000  0000000  0000000
0 13706846  0001025  0000160  0016497  0000000  0000000  0000000
0 13706846  0001017  0000191  0016589  0000000  0000000  0000000
0 13706847  0001007  0000232  0016596  0000000  0000000  0000000
0 13706847  0000972  0000148  0016515  0000000  0000000  0000000
0 13706847  0000983  0000190  0016506  0000000  0000000  0000000
0 13706847  0001031  0000253  0016613  0000000  0000000  0000000
0 13706848  0001011  0000218  0016605  0000000  0000000  0000000
0 13706848  0000989  0000200  0016511  0000000  0000000  0000000
0 13706848  0001041  0000166  0016510  0000000  0000000  0000000
0 13706848  0001066  0000213  0016537  0000000  0000000  0000000
0 13706849  0000984  0000228  0016549  0000000  0000000  0000000
0 13706849  0000952  0000127  0016572  0000000  0000000  0000000
0 13706849  0001000  0000160  0016578  0000000  0000000  0000000
0 13706849  0001075  0000196  0016509  0000000  0000000  0000000
0 13706850  0001044  0000210  0016513  0000000  0000000  0000000
0 13706850  0000983  0000226  0016519  0000000  0000000  0000000
0 13706850  0000947  0000249  0016496  0000000  0000000  0000000
0 13706850  0001001  0000171  0016587  0000000  0000000  0000000
0 13706851  0001013  0000174  0016555  0000000  0000000  0000000
0 13706851  0000909  0000164  0016535  0000000  0000000  0000000
0 13706851  0000949  0000175  0016423  0000000  0000000  0000000
0 13706851  0001070  0000210  0016524  0000000  0000000  0000000
0 13706852  0001075  0000197  0016459  0000000  0000000  0000000
0 13706852  0000974  0000144  0016510  0000000  0000000  0000000
0 13706852  0000964  0000185  0016482  0000000  0000000  0000000
0 13706852  0000996  0000278  0016504  0000000  0000000  0000000
0 13706853  0000994  0000223  0016481  0000000  0000000  0000000
0 13706853  0001004  0000179  0016461  0000000  0000000  0000000
0 13706853  0001019  0000182  0016559  0000000  0000000  0000000
0 13706853  0001030  0000243  0016519  0000000  0000000  0000000
0 13706854  0000975  0000177  0016531  0000000  0000000  0000000
0 13706854  0001045  0000207  0016501  0000000  0000000  0000000
0 13706854  0001001  0000225  0016603  0000000  0000000  0000000
0 13706854  0000969  0000224  0016558  0000000  0000000  0000000
0 13706855  0001054  0000243  0016547  0000000  0000000  0000000
0 13706855  0001009  0000215  0016583  0000000  0000000  0000000
0 13706855  0000975  0000183  0016540  0000000  0000000  0000000
0 13706855  0001015  0000168  0016515  0000000  0000000  0000000
0 13706856  0000994  0000108  0016594  0000000  0000000  0000000
0 13706856  0001004  0000152  0016588  0000000  0000000  0000000
0 13706856  0001039  0000163  0016548  0000000  0000000  0000000
0 13706856  0001042  0000226  0016558  0000000  0000000  0000000
0 13706857  0000925  0000191  0016460  0000000  0000000  0000000
0 13706857  0000961  0000262  0016467  0000000  0000000  0000000
0 13706857  0001019  0000236  0016511  0000000  0000000  0000000
0 13706857  0001021  0000217  0016503  0000000  0000000  0000000
0 13706858  0001021  0000213  0016539  0000000  0000000  0000000
0 13706858  0000977  0000197  0016547  0000000  0000000  0000000
0 13706858  0001056  0000188  0016564  0000000  0000000  0000000
0 13706858  0001077  0000184  0016414  0000000  0000000  0000000
0 13706859  0001026  0000206  0016492  0000000  0000000  0000000
0 13706859  0001000  0000239  0016465  0000000  0000000  0000000
0 13706859  0001024  0000204  0016561  0000000  0000000  0000000
0 13706859  0001043  0000202  0016492  0000000  0000000  0000000
0 13706860  0000936  0000179  0016546  0000000  0000000  0000000
0 13706860  0000963  0000187  0016490  0000000  0000000  0000000
0 13706860  0001020  0000188  0016499  0000000  0000000  0000000
0 13706860  0001006  0000147  0016507  0000000  0000000  0000000
0 13706861  0000976  0000162  0016452  0000000  0000000  0000000
0 13706861  0000993  0000218  0016517  0000000  0000000  0000000
0 13706861  0000967  0000174  0016519  0000000  0000000  0000000
0 13706861  0000985  0000196  0016429  0000000  0000000  0000000
0 13706862  0001003  0000230  0016526  0000000  0000000  0000000
0 13706862  0000983  0000194  0016687  0000000  0000000  0000000
0 13706862  0000992  0000183  0016672  0000000  0000000  0000000
0 13706862  0001009  0000198  0016607  0000000  0000000  0000000
0 13706863  0000956  0000171  0016665  0000000  0000000  0000000
0 13706863  0000935  0000197  0016672  0000000  0000000  0000000
0 13706863  0001044  0000229  0016524  0000000  0000000  0000000
0 13706863  0000947  0000185  0016483  0000000  0000000  0000000
0 13706864  0001022  0000275  0016516  0000000  0000000  0000000
0 13706864  0001050  0000238  0016502  0000000  0000000  0000000
0 13706864  0000932  0000216  0016509  0000000  0000000  0000000
0 13706864  0000984  0000222  0016496  0000000  0000000  0000000
0 13706865  0000971  0000222  0016544  0000000  0000000  0000000
0 13706865  0000988  0000239  0016469  0000000  0000000  0000000
0 13706865  0001011  0000258  0016396  0000000  0000000  0000000
0 13706865  0001006  0000224  0016368  0000000  0000000  0000000
0 13706866  0001041  0000171  0016380  0000000  0000000  0000000
0 13706866  0001016  0000190  0016380  0000000  0000000  0000000
0 13706866  0001023  0000229  0016457  0000000  0000000  0000000
0 13706866  0001054  0000186  0016436  0000000  0000000  0000000
0 13706867  0000976  0000204  0016464  0000000  0000000  0000000
0 13706867  0000924  0000149  0016585  0000000  0000000  0000000
0 13706867  0000984  0000066  0016613  0000000  0000000  0000000
0 13706867  0000969  0000162  0016661  0000000  0000000  0000000
0 13706868  0001009  0000172  0016646  0000000  0000000  0000000
0 13706868  0000968  0000175  0016602  0000000  0000000  0000000
0 13706868  0000964  0000153  0016525  0000000  0000000  0000000
0 13706868  0001069  0000187  0016565  0000000  0000000  0000000
0 13706869  0001027  0000191  0016686  0000000  0000000  0000000
0 13706869  0000962  0000139  0016704  0000000  0000000  0000000
0 13706869  0001023  0000223  0016608  0000000  0000000  0000000
0 13706869  0001064  0000192  0016546  0000000  0000000  0000000
0 13706870  0000997  0000172  0016610  0000000  0000000  0000000
0 13706870  0000950  0000231  0016545  0000000  0000000  0000000
0 13706870  0001062  0000184  0016500  0000000  0000000  0000000
0 13706870  0001054  0000238  0016502  0000000  0000000  0000000
0 13706871  0000989  0000274  0016450  0000000  0000000  0000000
0 13706871  0000978  0000200  0016392  0000000  0000000  0000000
0 13706871  0001000  0000158  0016395  0000000  0000000  0000000
0 13706871  0000959  0000209  0016439  0000000  0000000  0000000
0 13706872  0001022  0000237  0016451  0000000  0000000  0000000
0 13706872  0000996  0000125  0016408  0000000  0000000  0000000
0 13706872  0000984  0000161  0016407  0000000  0000000  0000000
0 13706872  0000982  0000208  0016506  0000000  0000000  0000000
0 13706873  0000976  0000206  0016437  0000000  0000000  0000000
0 13706873  0001006  0000144  0016386  0000000  0000000  0000000
0 13706873  0001097  0000172  0016588  0000000  0000000  0000000
0 13706873  0001052  0000130  0016758  0000000  0000000  0000000
0 13706874  0001023  0000146  0016673  0000000  0000000  0000000
0 13706874  0000938  0000131  0016385  0000000  0000000  0000000
0 13706874  0000859  0000167  0016131  0000000  0000000  0000000
0 13706874  0001182  0000091  0016815  0000000  0000000  0000000
0 13706875  0001061  0000295  0016806  0000000  0000000  0000000
0 13706875  0000940  0000197  0016499  0000000  0000000  0000000
0 13706875  0000874  0000104  0016790  0000000  0000000  0000000
0 13706875  0001108  0000133  0016773  0000000  0000000  0000000
0 13706876  0001281  0000157  0016659  0000000  0000000  0000000
0 13706876  0000885  0000233  0016564  0000000  0000000  0000000
0 13706876  0000855  0000262  0016659  0000000  0000000  0000000
0 13706876  0001062  0000206  0016490  0000000  0000000  0000000
0 13706877  0001080  0000245  0016226  0000000  0000000  0000000
0 13706877  0001064  0000203  0016397  0000000  0000000  0000000
0 13706877  0000977  0000258  0016606  0000000  0000000  0000000
0 13706877  0000987  0000245  0016535  0000000  0000000  0000000
0 13706878  0000919  0000243  0016592  0000000  0000000  0000000
0 13706878  0000982  0000240  0016484  0000000  0000000  0000000
0 13706878  0001156  0000256  0016434  0000000  0000000  0000000
0 13706878  0000950  0000223  0016506  0000000  0000000  0000000
0 13706879  0000920  0000245  0016530  0000000  0000000  0000000
0 13706879  0001069  0000297  0016463  0000000  0000000  0000000
0 13706879  0001022  0000210  0016427  0000000  0000000  0000000
0 13706879  0000928  0000146  0016481  0000000  0000000  0000000
0 13706880  0000951  0000239  0016497  0000000  0000000  0000000
0 13706880  0000899  0000226  0016519  0000000  0000000  0000000
0 13706880  0000984  0000176  0016515  0000000  0000000  0000000
0 13706880  0000974  0000167  0016497  0000000  0000000  0000000
0 13706881  0000998  0000123  0016518  0000000  0000000  0000000
0 13706881  0000945  0000194  0016520  0000000  0000000  0000000
0 13706881  0000977  0000232  0016582  0000000  0000000  0000000
0 13706881  0000959  0000181  0016517  0000000  0000000  0000000
0 13706882  0000972  0000211  0016576  0000000  0000000  0000000
0 13706882  0000932  0000184  0016770  0000000  0000000  0000000
0 13706882  0000972  0000129  0016627  0000000  0000000  0000000
0 13706882  0001027  0000153  0016626  0000000  0000000  0000000
0 13706883  0001016  0000243  0016592  0000000  0000000  0000000
0 13706883  0001048  0000181  0016525  0000000  0000000  0000000
0 13706883  0001043  0000208  0016530  0000000  0000000  0000000
0 13706883  0000955  0000234  0016462  0000000  0000000  0000000
0 13706884  0001016  0000144  0016383  0000000  0000000  0000000
0 13706884  0001014  0000163  0016458  0000000  0000000  0000000
0 13706884  0001060  0000221  0016462  0000000  0000000  0000000
0 13706884  0001084  0000234  0016518  0000000  0000000  0000000
0 13706885  0001101  0000227  0016482  0000000  0000000  0000000
0 13706885  0001021  0000247  0016521  0000000  0000000  0000000
0 13706885  0000975  0000206  0016555  0000000  0000000  0000000
0 13706885  0001041  0000239  0016540  0000000  0000000  0000000
0 13706886  0001042  0000226  0016476  0000000  0000000  0000000
0 13706886  0001017  0000196  0016508  0000000  0000000  0000000
0 13706886  0000999  0000228  0016510  0000000  0000000  0000000
0 13706886  0000937  0000262  0016523  0000000  0000000  0000000
0 13706887  0000975  0000266  0016518  0000000  0000000  0000000
0 13706887  0001040  0000314  0016592  0000000  0000000  0000000
0 13706887  0000988  0000255  0016600  0000000  0000000  0000000
0 13706887  0001038  0000139  0016564  0000000  0000000  0000000
0 13706888  0000934  0000157  0016527  0000000  0000000  0000000
0 13706888  0000948  0000162  0016514  0000000  0000000  0000000
0 13706888  0001015  0000147  0016541  0000000  0000000  0000000
0 13706888  0000949  0000166  0016531  0000000  0000000  0000000
0 13706889  0000897  0000231  0016533  0000000  0000000  0000000
0 13706889  0000960  0000212  0016589  0000000  0000000  0000000
0 13706889  0000972  0000162  0016530  0000000  0000000  0000000
0 13706889  0001001  0000188  0016496  0000000  0000000  0000000
0 13706890  0000939  0000145  0016513  0000000  0000000  0000000
0 13706890  0000954  0000202  0016452  0000000  0000000  0000000
0 13706890  0001078  0000155  0016522  0000000  0000000  0000000
0 13706890  0001056  0000081  0016552  0000000  0000000  0000000
0 13706891  0001001  0000166  0016472  0000000  0000000  0000000
0 13706891  0001026  0000190  0016543  0000000  0000000  0000000
0 13706891  0001006  0000221  0016481  0000000  0000000  0000000
0 13706891  0000991  0000192  0016432  0000000  0000000  0000000
0 13706892  0001060  0000195  0016471  0000000  0000000  0000000
0 13706892  0001079  0000244  0016684  0000000  0000000  0000000
0 13706892  0001057  0000224  0016639  0000000  0000000  0000000
0 13706892  0001100  0000207  0016475  0000000  0000000  0000000
0 13706893  0001060  0000186  0016518  0000000  0000000  0000000
0 13706893  0001072  0000185  0016606  0000000  0000000  0000000
0 13706893  0001020  0000214  0016571  0000000  0000000  0000000
0 13706893  0001026  0000203  0016469  0000000  0000000  0000000
0 13706894  0000989  0000203  0016563  0000000  0000000  0000000
0 13706894  0000953  0000206  0016553  0000000  0000000  0000000
0 13706894  0001027  0000172  0016496  0000000  0000000  0000000
0 13706894  0001015  0000236  0016587  0000000  0000000  0000000
0 13706895  0000925  0000238  0016590  0000000  0000000  0000000
0 13706895  0000989  0000229  0016549  0000000  0000000  0000000
0 13706895  0001013  0000238  0016550  0000000  0000000  0000000
0 13706895  0000960  0000211  0016570  0000000  0000000  0000000
0 13706896  0000983  0000231  0016453  0000000  0000000  0000000
0 13706896  0000943  0000212  0016429  0000000  0000000  0000000
0 13706896  0000961  0000221  0016483  0000000  0000000  0000000
0 13706896  0000987  0000269  0016548  0000000  0000000  0000000
0 13706897  0000956  0000307  0016566  0000000  0000000  0000000
0 13706897  0001036  0000204  0016518  0000000  0000000  0000000
0 13706897  0000975  0000200  0016500  0000000  0000000  0000000
0 13706897  0000949  0000162  0016487  0000000  0000000  0000000
0 13706898  0001058  0000149  0016554  0000000  0000000  0000000
0 13706898  0000977  0000139  0016533  0000000  0000000  0000000
0 13706898  0000950  0000202  0016593  0000000  0000000  0000000
0 13706898  0000992  0000182  0016608  0000000  0000000  0000000
0 13706899  0000948  0000245  0016550  0000000  0000000  0000000
0 13706899  0000971  0000239  0016575  0000000  0000000  0000000
0 13706899  0001057  0000222  0016662  0000000  0000000  0000000
0 13706899  0001028  0000217  0016565  0000000  0000000  0000000
0 13706900  0000970  0000158  0016592  0000000  0000000  0000000
0 13706900  0001025  0000206  0016678  0000000  0000000  0000000
0 13706900  0001035  0000255  0016633  0000000  0000000  0000000
0 13706900  0001027  0000208  0016588  0000000  0000000  0000000
0 13706901  0001045  0000253  0016633  0000000  0000000  0000000
0 13706901  0001018  0000284  0016588  0000000  0000000  0000000
0 13706901  0001035  0000279  0016533  0000000  0000000  0000000
0 13706901  0001082  0000234  0016448  0000000  0000000  0000000
0 13706902  0001029  0000178  0016477  0000000  0000000  0000000
0 13706902  0001061  0000231  0016535  0000000  0000000  0000000
0 13706902  0001099  0000303  0016494  0000000  0000000  0000000
0 13706902  0001046  0000209  0016291  0000000  0000000  0000000
0 13706903  0000991  0000183  0016264  0000000  0000000  0000000
0 13706903  0000971  0000233  0016336  0000000  0000000  0000000
0 13706903  0001081  0000261  0016910  0000000  0000000  0000000
0 13706903  0001041  0000242  0016640  0000000  0000000  0000000
0 13706904  0000885  0000248  0016231  0000000  0000000  0000000
0 13706904  0000943  0000067  0016562  0000000  0000000  0000000
0 13706904  0001078  0000267  0016484  0000000  0000000  0000000
0 13706904  0001142  0000193  0016464  0000000  0000000  0000000
0 13706905  0000810  0000224  0016486  0000000  0000000  0000000
0 13706905  0000821  0000159  0016357  0000000  0000000  0000000
0 13706905  0001197  0000135  0016504  0000000  0000000  0000000
0 13706905  0000974  0000122  0016562  0000000  0000000  0000000
0 13706906  0000911  0000268  0016547  0000000  0000000  0000000
0 13706906  0000917  0000114  0016796  0000000  0000000  0000000
0 13706906  0000894  0000212  0016580  0000000  0000000  0000000
0 13706906  0001119  0000228  0016598  0000000  0000000  0000000
0 13706907  0000964  0000175  0016597  0000000  0000000  0000000
0 13706907  0000995  0000136  0016472  0000000  0000000  0000000
0 13706907  0001023  0000187  0016552  0000000  0000000  0000000
0 13706907  0000878  0000206  0016673  0000000  0000000  0000000
0 13706908  0001057  0000194  0016566  0000000  0000000  0000000
0 13706908  0001068  0000241  0016434  0000000  0000000  0000000
0 13706908  0000988  0000187  0016473  0000000  0000000  0000000
0 13706908  0000983  0000223  0016435  0000000  0000000  0000000
0 13706909  0001068  0000252  0016485  0000000  0000000  0000000
0 13706909  0001035  0000211  0016452  0000000  0000000  0000000
0 13706909  0001014  0000203  0016453  0000000  0000000  0000000
0 13706909  0000955  0000244  0016482  0000000  0000000  0000000
0 13706910  0001051  0000234  0016577  0000000  0000000  0000000
0 13706910  0001065  0000170  0016567  0000000  0000000  0000000
0 13706910  0001064  0000198  0016537  0000000  0000000  0000000
0 13706910  0001030  0000249  0016483  0000000  0000000  0000000
0 13706911  0000998  0000210  0016575  0000000  0000000  0000000
0 13706911  0000959  0000172  0016553  0000000  0000000  0000000
0 13706911  0001050  0000200  0016484  0000000  0000000  0000000
0 13706911  0001062  0000175  0016551  0000000  0000000  0000000
0 13706912  0001034  0000202  0016532  0000000  0000000  0000000
0 13706912  0000981  0000148  0016519  0000000  0000000  0000000
0 13706912  0000967  0000191  0016580  0000000  0000000  0000000
0 13706912  0000993  0000204  0016550  0000000  0000000  0000000
0 13706913  0001045  0000198  0016572  0000000  0000000  0000000
0 13706913  0000983  0000198  0016615  0000000  0000000  0000000
0 13706913  0000925  0000210  0016544  0000000  0000000  0000000
0 13706913  0000992  0000151  0016635  0000000  0000000  0000000
0 13706914  0000987  0000156  0016645  0000000  0000000  0000000
0 13706914  0000983  0000227  0016557  0000000  0000000  0000000
0 13706914  0000988  0000227  0016475  0000000  0000000  0000000
0 13706914  0000932  0000221  0016408  0000000  0000000  0000000
0 13706915  0000980  0000226  0016493  0000000  0000000  0000000
0 13706915  0001010  0000223  0016517  0000000  0000000  0000000
0 13706915  0000998  0000262  0016515  0000000  0000000  0000000
0 13706915  0000972  0000242  0016529  0000000  0000000  0000000
0 13706916  0001017  0000213  0016568  0000000  0000000  0000000
0 13706916  0000954  0000205  0016573  0000000  0000000  0000000
0 13706916  0001002  0000222  0016547  0000000  0000000  0000000
0 13706916  0001020  0000277  0016497  0000000  0000000  0000000
0 13706917  0001018  0000217  0016512  0000000  0000000  0000000
0 13706917  0001062  0000216  0016668  0000000  0000000  0000000
0 13706917  0000949  0000193  0016812  0000000  0000000  0000000
0 13706917  0000927  0000146  0016119  0000000  0000000  0000000
0 13706918  0001044  0000253  0015988  0000000  0000000  0000000
0 13706918  0001100  0000101  0016895  0000000  0000000  0000000
0 13706918  0001006  0000457  0016303  0000000  0000000  0000000
0 13706918  0000982  0000189  0016399  0000000  0000000  0000000
0 13706919  0000732  0000128  0016748  0000000  0000000  0000000
0 13706919  0001120  0000214  0016490  0000000  0000000  0000000
0 13706919  0001215  0000182  0016665  0000000  0000000  0000000
0 13706919  0000691  0000145  0016700  0000000  0000000  0000000
0 13706920  0001063  0000205  0016782  0000000  0000000  0000000
0 13706920  0001120  0000196  0016625  0000000  0000000  0000000
0 13706920  0000966  0000293  0016254  0000000  0000000  0000000
0 13706920  0001133  0000173  0016472  0000000  0000000  0000000
0 13706921  0000902  0000219  0016653  0000000  0000000  0000000
0 13706921  0000932  0000284  0016572  0000000  0000000  0000000
0 13706921  0000999  0000188  0016611  0000000  0000000  0000000
0 13706921  0000945  0000181  0016493  0000000  0000000  0000000
0 13706922  0001154  0000266  0016424  0000000  0000000  0000000
0 13706922  0000902  0000205  0016628  0000000  0000000  0000000
0 13706922  0000881  0000259  0016595  0000000  0000000  0000000
0 13706922  0001030  0000224  0016497  0000000  0000000  0000000
0 13706923  0001069  0000236  0016481  0000000  0000000  0000000
0 13706923  0001081  0000197  0016586  0000000  0000000  0000000
0 13706923  0000995  0000211  0016469  0000000  0000000  0000000
0 13706923  0001054  0000225  0016588  0000000  0000000  0000000
0 13706924  0001012  0000198  0016563  0000000  0000000  0000000
0 13706924  0000996  0000212  0016472  0000000  0000000  0000000
0 13706924  0001040  0000197  0016564  0000000  0000000  0000000
0 13706924  0001070  0000223  0016352  0000000  0000000  0000000
0 13706925  0001027  0000210  0016435  0000000  0000000  0000000
0 13706925  0001047  0000184  0016525  0000000  0000000  0000000
0 13706925  0001055  0000151  0016533  0000000  0000000  0000000
0 13706925  0001027  0000208  0016667  0000000  0000000  0000000
0 13706926  0000989  0000149  0016670  0000000  0000000  0000000
0 13706926  0001018  0000162  0016580  0000000  0000000  0000000
0 13706926  0001001  0000143  0016635  0000000  0000000  0000000
0 13706926  0000999  0000258  0016708  0000000  0000000  0000000
0 13706927  0000993  0000233  0016638  0000000  0000000  0000000
0 13706927  0000997  0000168  0016515  0000000  0000000  0000000
0 13706927  0001047  0000207  0016498  0000000  0000000  0000000
0 13706927  0001111  0000151  0016488  0000000  0000000  0000000
0 13706928  0001031  0000237  0016464  0000000  0000000  0000000
0 13706928  0001005  0000261  0016447  0000000  0000000  0000000
0 13706928  0000981  0000228  0016454  0000000  0000000  0000000
0 13706928  0001049  0000220  0016469  0000000  0000000  0000000
0 13706929  0001032  0000177  0016537  0000000  0000000  0000000
0 13706929  0001006  0000209  0016496  0000000  0000000  0000000
0 13706929  0001002  0000183  0016444  0000000  0000000  0000000
0 13706929  0001002  0000168  0016529  0000000  0000000  0000000
0 13706930  0001041  0000175  0016575  0000000  0000000  0000000
0 13706930  0000992  0000184  0016541  0000000  0000000  0000000
0 13706930  0000992  0000192  0016505  0000000  0000000  0000000
0 13706930  0000958  0000262  0016420  0000000  0000000  0000000
0 13706931  0001030  0000253  0016556  0000000  0000000  0000000
0 13706931  0001030  0000193  0016550  0000000  0000000  0000000
0 13706931  0001003  0000160  0016498  0000000  0000000  0000000
0 13706931  0000995  0000186  0016591  0000000  0000000  0000000
0 13706932  0001037  0000178  0016514  0000000  0000000  0000000
0 13706932  0001096  0000225  0016446  0000000  0000000  0000000
0 13706932  0000962  0000235  0016472  0000000  0000000  0000000
0 13706932  0000949  0000185  0016498  0000000  0000000  0000000
0 13706933  0001011  0000190  0016453  0000000  0000000  0000000
0 13706933  0001045  0000251  0016529  0000000  0000000  0000000
0 13706933  0000993  0000207  0016485  0000000  0000000  0000000
